ticker,valuation_year,implied_upside,t_bond_rate,beta_ewm_median,volatility_21d_mean,volatility_21d_max,log_volume_mean,market_deviation_mean,market_deviation_std,market_momentum_mean,market_momentum_std,market_3y_return,real_alpha,alpha_hat
SAIA,2024,-0.9512140952851516,0.0458,1.3849399425953135,0.0276768991462863,0.0570065509690623,12.73869371240962,0.0087805066471735,0.0186479970301173,0.0186410908128447,0.0320154489411498,0.4257566143393334,0.6001425169971728,-0.21764641632281875
THRM,2022,-0.748574556562109,0.0388,1.2967005930358777,0.0270955370058506,0.0509312549176987,11.97968146778314,0.0010043755258673,0.0277113675254577,0.0035727899772246,0.0489910741091025,0.236845674166537,0.0042916983397143,-0.01968187468751107
THRM,2023,-0.546041337983362,0.0388,1.2138298329693802,0.0269518175327569,0.0545770293147507,11.983892086818724,0.0002408888612018,0.029301175298218,0.0013344573133794,0.0520548762165705,0.4712437316645299,-0.4485867422172167,-0.058623583511352065
THRM,2024,-0.273356071600221,0.0458,1.1924697051450717,0.0229012343870636,0.0545770293147507,12.000426893383638,0.0087805066471735,0.0186479970301173,0.0186410908128447,0.0320154489411498,0.4257566143393334,-0.4828918756837755,-0.19935127793076032
THRM,2025,0.2247196719246278,0.0418,1.0315780756115016,0.0220527551388123,0.0470914312464825,12.20690130664449,0.0075359614529827,0.020784181558573,0.0167569071355605,0.0361444232704772,0.4476053020495871,-0.2322469942311805,-0.12318047254094636
BRO,2022,-0.6885423062870113,0.0388,0.913308328160662,0.0159298200383096,0.0388576930648344,14.016361218219032,0.0010043755258673,0.0277113675254577,0.0035727899772246,0.0489910741091025,0.236845674166537,0.0318725172803235,0.10617516963003157
BRO,2023,-0.4711804424535218,0.0388,0.8412570770199562,0.0160026515269815,0.0388576930648344,14.03367003379967,0.0002408888612018,0.029301175298218,0.0013344573133794,0.0520548762165705,0.4712437316645299,0.0177795182934137,-0.04334943448801855
BRO,2024,-0.5427180153208266,0.0458,0.6294336063256047,0.0118006184580623,0.0195830303693689,13.964471509711007,0.0087805066471735,0.0186479970301173,0.0186410908128447,0.0320154489411498,0.4257566143393334,0.1921916572179078,-0.12463060172794642
BRO,2025,-0.541009449450895,0.0418,0.4353465053596427,0.0130786190063911,0.0284988340430752,14.32017047045229,0.0075359614529827,0.020784181558573,0.0167569071355605,0.0361444232704772,0.4476053020495871,-0.3916626535401369,-0.09921411228066719
CAH,2023,0.6326869340774235,0.0388,0.5082376772225615,0.0146143589683051,0.0219962499947022,14.678437866595722,0.0002408888612018,0.029301175298218,0.0013344573133794,0.0520548762165705,0.4712437316645299,0.1279558954800272,-0.06104186478981124
CAH,2024,0.6323724639141657,0.0458,0.2838087089719293,0.0130000675700708,0.0236225057560398,14.52142399276964,0.0087805066471735,0.0186479970301173,0.0186410908128447,0.0320154489411498,0.4257566143393334,-0.0658119551055578,-0.13756900830131832
